match_date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,goal_diff,total_goals,home_result,is_competitive,home_points,away_points,match_id,source,source_match_id,source_competition_id,source_competition_name,source_generated_at_utc
1964-10-28,Israel,Yugoslavia,2,0,Friendly,Jaffa,Israel,False,2.0,2.0,home,False,3.0,0.0,1964-10-28::Israel::Yugoslavia,historical_csv,,,,
1964-11-01,Turkey,Tunisia,4,1,Friendly,Ankara,Turkey,False,3.0,5.0,home,False,3.0,0.0,1964-11-01::Turkey::Tunisia,historical_csv,,,,
1964-11-04,Algeria,Russia,2,2,Friendly,Algiers,Algeria,False,0.0,4.0,draw,False,1.0,1.0,1964-11-04::Algeria::Russia,historical_csv,,,,
1964-11-04,Germany,Sweden,1,1,FIFA World Cup qualification,Berlin,Germany,False,0.0,2.0,draw,True,1.0,1.0,1964-11-04::Germany::Sweden,historical_csv,,,,
1964-11-04,Italy,Finland,6,1,FIFA World Cup qualification,Genoa,Italy,False,5.0,7.0,home,True,3.0,0.0,1964-11-04::Italy::Finland,historical_csv,,,,
1964-11-08,Luxembourg,Norway,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,-2.0,2.0,away,True,0.0,3.0,1964-11-08::Luxembourg::Norway,historical_csv,,,,
1964-11-11,France,Norway,1,0,FIFA World Cup qualification,Paris,France,False,1.0,1.0,home,True,3.0,0.0,1964-11-11::France::Norway,historical_csv,,,,
1964-11-13,Jordan,Lebanon,0,0,Arab Cup,Kuwait City,Kuwait,True,0.0,0.0,draw,True,1.0,1.0,1964-11-13::Jordan::Lebanon,historical_csv,,,,
1964-11-13,Kuwait,Iraq,0,1,Arab Cup,Kuwait City,Kuwait,False,-1.0,1.0,away,True,0.0,3.0,1964-11-13::Kuwait::Iraq,historical_csv,,,,
1964-11-14,Libya,Lebanon,2,1,Arab Cup,Kuwait City,Kuwait,True,1.0,3.0,home,True,3.0,0.0,1964-11-14::Libya::Lebanon,historical_csv,,,,
1964-11-14,Switzerland,Northern Ireland,2,1,FIFA World Cup qualification,Lausanne,Switzerland,False,1.0,3.0,home,True,3.0,0.0,1964-11-14::Switzerland::Northern Ireland,historical_csv,,,,
1964-11-15,Kuwait,Jordan,2,0,Arab Cup,Kuwait City,Kuwait,False,2.0,2.0,home,True,3.0,0.0,1964-11-15::Kuwait::Jordan,historical_csv,,,,
1964-11-15,Portugal,Spain,2,1,Friendly,Porto,Portugal,False,1.0,3.0,home,False,3.0,0.0,1964-11-15::Portugal::Spain,historical_csv,,,,
1964-11-16,Iraq,Lebanon,1,0,Arab Cup,Kuwait City,Kuwait,True,1.0,1.0,home,True,3.0,0.0,1964-11-16::Iraq::Lebanon,historical_csv,,,,
1964-11-16,Jordan,Libya,2,5,Arab Cup,Kuwait City,Kuwait,True,-3.0,7.0,away,True,0.0,3.0,1964-11-16::Jordan::Libya,historical_csv,,,,
1964-11-17,Iraq,Libya,1,1,Arab Cup,Kuwait City,Kuwait,True,0.0,2.0,draw,True,1.0,1.0,1964-11-17::Iraq::Libya,historical_csv,,,,
1964-11-17,Kuwait,Lebanon,2,3,Arab Cup,Kuwait City,Kuwait,False,-1.0,5.0,away,True,0.0,3.0,1964-11-17::Kuwait::Lebanon,historical_csv,,,,
1964-11-18,England,Wales,2,1,British Home Championship,London,England,False,1.0,3.0,home,True,3.0,0.0,1964-11-18::England::Wales,historical_csv,,,,
1964-11-19,Kuwait,Libya,1,1,Arab Cup,Kuwait City,Kuwait,False,0.0,2.0,draw,True,1.0,1.0,1964-11-19::Kuwait::Libya,historical_csv,,,,
1964-11-22,Yugoslavia,Russia,1,1,Friendly,Belgrade,Yugoslavia,False,0.0,2.0,draw,False,1.0,1.0,1964-11-22::Yugoslavia::Russia,historical_csv,,,,
1964-11-25,Paraguay,Argentina,3,0,Copa Chevallier Boutell,Asunción,Paraguay,False,3.0,3.0,home,True,3.0,0.0,1964-11-25::Paraguay::Argentina,historical_csv,,,,
1964-11-25,Scotland,Northern Ireland,3,2,British Home Championship,Glasgow,Scotland,False,1.0,5.0,home,True,3.0,0.0,1964-11-25::Scotland::Northern Ireland,historical_csv,,,,
1964-11-29,Bulgaria,Russia,0,0,Friendly,Sofia,Bulgaria,False,0.0,0.0,draw,False,1.0,1.0,1964-11-29::Bulgaria::Russia,historical_csv,,,,
1964-11-29,Greece,Denmark,4,2,FIFA World Cup qualification,Athens,Greece,False,2.0,6.0,home,True,3.0,0.0,1964-11-29::Greece::Denmark,historical_csv,,,,
1964-12-01,Israel,Denmark,0,1,Friendly,Jaffa,Israel,False,-1.0,1.0,away,False,0.0,3.0,1964-12-01::Israel::Denmark,historical_csv,,,,
1964-12-02,Belgium,France,3,0,Friendly,Brussels,Belgium,False,3.0,3.0,home,False,3.0,0.0,1964-12-02::Belgium::France,historical_csv,,,,
1964-12-05,Italy,Denmark,3,1,Friendly,Bologna,Italy,False,2.0,4.0,home,False,3.0,0.0,1964-12-05::Italy::Denmark,historical_csv,,,,
1964-12-08,Argentina,Paraguay,8,1,Copa Chevallier Boutell,Buenos Aires,Argentina,False,7.0,9.0,home,True,3.0,0.0,1964-12-08::Argentina::Paraguay,historical_csv,,,,
1964-12-09,Greece,Wales,2,0,FIFA World Cup qualification,Athens,Greece,False,2.0,2.0,home,True,3.0,0.0,1964-12-09::Greece::Wales,historical_csv,,,,
1964-12-09,Netherlands,England,1,1,Friendly,Amsterdam,Netherlands,False,0.0,2.0,draw,False,1.0,1.0,1964-12-09::Netherlands::England,historical_csv,,,,
1964-12-11,Kenya,Zambia,4,2,Friendly,Nairobi,Kenya,False,2.0,6.0,home,False,3.0,0.0,1964-12-11::Kenya::Zambia,historical_csv,,,,
1964-12-13,Kenya,Zambia,2,8,Friendly,Nairobi,Kenya,False,-6.0,10.0,away,False,0.0,3.0,1964-12-13::Kenya::Zambia,historical_csv,,,,
1964-12-20,Turkey,Bulgaria,0,0,Friendly,Istanbul,Turkey,False,0.0,0.0,draw,False,1.0,1.0,1964-12-20::Turkey::Bulgaria,historical_csv,,,,
1965-01-03,Uruguay,German DR,0,2,Friendly,Montevideo,Uruguay,False,-2.0,2.0,away,False,0.0,3.0,1965-01-03::Uruguay::German DR,historical_csv,,,,
1965-01-09,Togo,DR Congo,0,3,Friendly,Lomé,Togo,False,-3.0,3.0,away,False,0.0,3.0,1965-01-09::Togo::DR Congo,historical_csv,,,,
1965-01-16,Jamaica,Cuba,2,0,FIFA World Cup qualification,Kingston,Jamaica,False,2.0,2.0,home,True,3.0,0.0,1965-01-16::Jamaica::Cuba,historical_csv,,,,
1965-01-17,Ivory Coast,DR Congo,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,2.0,2.0,home,True,3.0,0.0,1965-01-17::Ivory Coast::DR Congo,historical_csv,,,,
1965-01-20,Cuba,Curaçao,1,1,FIFA World Cup qualification,Kingston,Jamaica,True,0.0,2.0,draw,True,1.0,1.0,1965-01-20::Cuba::Curaçao,historical_csv,,,,
1965-01-23,Jamaica,Curaçao,2,0,FIFA World Cup qualification,Kingston,Jamaica,False,2.0,2.0,home,True,3.0,0.0,1965-01-23::Jamaica::Curaçao,historical_csv,,,,
1965-01-24,Portugal,Turkey,5,1,FIFA World Cup qualification,Oeiras,Portugal,False,4.0,6.0,home,True,3.0,0.0,1965-01-24::Portugal::Turkey,historical_csv,,,,
1965-01-26,Israel,Netherlands,0,1,Friendly,Jaffa,Israel,False,-1.0,1.0,away,False,0.0,3.0,1965-01-26::Israel::Netherlands,historical_csv,,,,
1965-01-30,Cuba,Curaçao,0,1,FIFA World Cup qualification,Havana,Cuba,False,-1.0,1.0,away,True,0.0,3.0,1965-01-30::Cuba::Curaçao,historical_csv,,,,
1965-02-01,Congo,DR Congo,0,3,Friendly,Brazzaville,Congo,False,-3.0,3.0,away,False,0.0,3.0,1965-02-01::Congo::DR Congo,historical_csv,,,,
1965-02-03,Curaçao,Jamaica,0,0,FIFA World Cup qualification,Havana,Cuba,True,0.0,0.0,draw,True,1.0,1.0,1965-02-03::Curaçao::Jamaica,historical_csv,,,,
1965-02-07,Cuba,Jamaica,2,1,FIFA World Cup qualification,Havana,Cuba,False,1.0,3.0,home,True,3.0,0.0,1965-02-07::Cuba::Jamaica,historical_csv,,,,
1965-02-07,Trinidad and Tobago,Suriname,4,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,3.0,5.0,home,True,3.0,0.0,1965-02-07::Trinidad and Tobago::Suriname,historical_csv,,,,
1965-02-12,Costa Rica,Suriname,1,0,FIFA World Cup qualification,San José,Costa Rica,False,1.0,1.0,home,True,3.0,0.0,1965-02-12::Costa Rica::Suriname,historical_csv,,,,
1965-02-21,Costa Rica,Trinidad and Tobago,4,0,FIFA World Cup qualification,San José,Costa Rica,False,4.0,4.0,home,True,3.0,0.0,1965-02-21::Costa Rica::Trinidad and Tobago,historical_csv,,,,
1965-02-21,Uganda,Ethiopia,1,2,African Cup of Nations qualification,Kampala,Uganda,False,-1.0,3.0,away,True,0.0,3.0,1965-02-21::Uganda::Ethiopia,historical_csv,,,,
1965-02-22,Costa Rica,Trinidad and Tobago,1,0,Friendly,San José,Costa Rica,False,1.0,1.0,home,False,3.0,0.0,1965-02-22::Costa Rica::Trinidad and Tobago,historical_csv,,,,
1965-02-25,Senegal,Guinea,2,0,African Cup of Nations qualification,Dakar,Senegal,False,2.0,2.0,home,True,3.0,0.0,1965-02-25::Senegal::Guinea,historical_csv,,,,
1965-02-28,Honduras,Mexico,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,-1.0,1.0,away,True,0.0,3.0,1965-02-28::Honduras::Mexico,historical_csv,,,,
1965-02-28,Suriname,Costa Rica,1,3,FIFA World Cup qualification,Paramaribo,Dutch Guyana,False,-2.0,4.0,away,True,0.0,3.0,1965-02-28::Suriname::Costa Rica,historical_csv,,,,
1965-02-28,Tunisia,Morocco,0,0,Friendly,Tunis,Tunisia,False,0.0,0.0,draw,False,1.0,1.0,1965-02-28::Tunisia::Morocco,historical_csv,,,,
1965-03-04,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,3.0,3.0,home,True,3.0,0.0,1965-03-04::Mexico::Honduras,historical_csv,,,,
1965-03-07,El Salvador,Nicaragua,4,0,CONCACAF Championship qualification,San Salvador,El Salvador,False,4.0,4.0,home,True,3.0,0.0,1965-03-07::El Salvador::Nicaragua,historical_csv,,,,
1965-03-07,Trinidad and Tobago,Costa Rica,0,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,-1.0,1.0,away,True,0.0,3.0,1965-03-07::Trinidad and Tobago::Costa Rica,historical_csv,,,,
1965-03-07,United States,Mexico,2,2,FIFA World Cup qualification,Los Angeles,United States,False,0.0,4.0,draw,True,1.0,1.0,1965-03-07::United States::Mexico,historical_csv,,,,
1965-03-09,Curaçao,Costa Rica,1,2,Friendly,Willemstad,Curaçao,False,-1.0,3.0,away,False,0.0,3.0,1965-03-09::Curaçao::Costa Rica,historical_csv,,,,
1965-03-10,Guatemala,Paraguay,1,4,Friendly,Guatemala City,Guatemala,False,-3.0,5.0,away,False,0.0,3.0,1965-03-10::Guatemala::Paraguay,historical_csv,,,,
1965-03-11,Honduras,Nicaragua,0,2,CONCACAF Championship qualification,San Salvador,El Salvador,True,-2.0,2.0,away,True,0.0,3.0,1965-03-11::Honduras::Nicaragua,historical_csv,,,,
1965-03-11,Hong Kong,Japan,1,4,Friendly,So Kon Po,Hong Kong,False,-3.0,5.0,away,False,0.0,3.0,1965-03-11::Hong Kong::Japan,historical_csv,,,,
1965-03-12,Kuwait,Morocco,0,2,Friendly,Tripoli,Libya,True,-2.0,2.0,away,False,0.0,3.0,1965-03-12::Kuwait::Morocco,historical_csv,,,,
1965-03-12,Mexico,United States,2,0,FIFA World Cup qualification,Mexico City,Mexico,False,2.0,2.0,home,True,3.0,0.0,1965-03-12::Mexico::United States,historical_csv,,,,
1965-03-13,Germany,Italy,1,1,Friendly,Hamburg,Germany,False,0.0,2.0,draw,False,1.0,1.0,1965-03-13::Germany::Italy,historical_csv,,,,
1965-03-14,El Salvador,Honduras,3,1,CONCACAF Championship qualification,San Salvador,El Salvador,False,2.0,4.0,home,True,3.0,0.0,1965-03-14::El Salvador::Honduras,historical_csv,,,,
1965-03-14,Guatemala,Paraguay,0,3,Friendly,Guatemala City,Guatemala,False,-3.0,3.0,away,False,0.0,3.0,1965-03-14::Guatemala::Paraguay,historical_csv,,,,
1965-03-14,Libya,Kuwait,4,1,Friendly,Tripoli,Libya,False,3.0,5.0,home,False,3.0,0.0,1965-03-14::Libya::Kuwait,historical_csv,,,,
1965-03-14,Suriname,Trinidad and Tobago,6,1,FIFA World Cup qualification,Paramaribo,Dutch Guyana,False,5.0,7.0,home,True,3.0,0.0,1965-03-14::Suriname::Trinidad and Tobago,historical_csv,,,,
1965-03-15,Hong Kong,Japan,1,2,Friendly,So Kon Po,Hong Kong,False,-1.0,3.0,away,False,0.0,3.0,1965-03-15::Hong Kong::Japan,historical_csv,,,,
1965-03-17,Costa Rica,Paraguay,1,0,Friendly,San José,Costa Rica,False,1.0,1.0,home,False,3.0,0.0,1965-03-17::Costa Rica::Paraguay,historical_csv,,,,
1965-03-17,Honduras,United States,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,-1.0,1.0,away,True,0.0,3.0,1965-03-17::Honduras::United States,historical_csv,,,,
1965-03-17,Israel,Switzerland,0,0,Friendly,Jaffa,Israel,False,0.0,0.0,draw,False,1.0,1.0,1965-03-17::Israel::Switzerland,historical_csv,,,,
1965-03-17,Northern Ireland,Netherlands,2,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,1.0,3.0,home,True,3.0,0.0,1965-03-17::Northern Ireland::Netherlands,historical_csv,,,,
1965-03-17,Wales,Greece,4,1,FIFA World Cup qualification,Cardiff,Wales,False,3.0,5.0,home,True,3.0,0.0,1965-03-17::Wales::Greece,historical_csv,,,,
1965-03-19,Costa Rica,Paraguay,0,0,Friendly,San José,Costa Rica,False,0.0,0.0,draw,False,1.0,1.0,1965-03-19::Costa Rica::Paraguay,historical_csv,,,,
1965-03-19,Libya,Morocco,1,0,Friendly,Tripoli,Libya,False,1.0,1.0,home,False,3.0,0.0,1965-03-19::Libya::Morocco,historical_csv,,,,
1965-03-20,Cyprus,Lebanon,2,0,Friendly,Nicosia,Cyprus,False,2.0,2.0,home,False,3.0,0.0,1965-03-20::Cyprus::Lebanon,historical_csv,,,,
1965-03-21,Honduras,United States,1,1,FIFA World Cup qualification,Tegucigalpa,Honduras,False,0.0,2.0,draw,True,1.0,1.0,1965-03-21::Honduras::United States,historical_csv,,,,
1965-03-22,Myanmar,Japan,1,1,Friendly,Yangon,Burma,False,0.0,2.0,draw,False,1.0,1.0,1965-03-22::Myanmar::Japan,historical_csv,,,,
1965-03-24,France,Austria,1,2,Friendly,Paris,France,False,-1.0,3.0,away,False,0.0,3.0,1965-03-24::France::Austria,historical_csv,,,,
1965-03-24,Republic of Ireland,Belgium,0,2,Friendly,Dublin,Republic of Ireland,False,-2.0,2.0,away,False,0.0,3.0,1965-03-24::Republic of Ireland::Belgium,historical_csv,,,,
1965-03-25,Singapore,Japan,1,4,Friendly,Kallang,Singapore,False,-3.0,5.0,away,False,0.0,3.0,1965-03-25::Singapore::Japan,historical_csv,,,,
1965-03-27,Malaysia,Japan,1,1,Friendly,Kuala Lumpur,Malaysia,False,0.0,2.0,draw,False,1.0,1.0,1965-03-27::Malaysia::Japan,historical_csv,,,,
1965-03-27,Sudan,Ethiopia,2,1,African Cup of Nations qualification,Khartoum,Sudan,False,1.0,3.0,home,True,3.0,0.0,1965-03-27::Sudan::Ethiopia,historical_csv,,,,
1965-03-28,Costa Rica,Curaçao,6,0,CONCACAF Championship,Guatemala City,Guatemala,True,6.0,6.0,home,True,3.0,0.0,1965-03-28::Costa Rica::Curaçao,historical_csv,,,,
1965-03-28,El Salvador,Mexico,0,2,CONCACAF Championship,Guatemala City,Guatemala,True,-2.0,2.0,away,True,0.0,3.0,1965-03-28::El Salvador::Mexico,historical_csv,,,,
1965-03-28,Guatemala,Haiti,3,0,CONCACAF Championship,Guatemala City,Guatemala,False,3.0,3.0,home,True,3.0,0.0,1965-03-28::Guatemala::Haiti,historical_csv,,,,
1965-03-30,Costa Rica,Haiti,3,1,CONCACAF Championship,Guatemala City,Guatemala,True,2.0,4.0,home,True,3.0,0.0,1965-03-30::Costa Rica::Haiti,historical_csv,,,,
1965-03-30,El Salvador,Curaçao,1,1,CONCACAF Championship,Guatemala City,Guatemala,True,0.0,2.0,draw,True,1.0,1.0,1965-03-30::El Salvador::Curaçao,historical_csv,,,,
1965-03-31,Guinea,Senegal,3,1,African Cup of Nations qualification,Conakry,Guinea,False,2.0,4.0,home,True,3.0,0.0,1965-03-31::Guinea::Senegal,historical_csv,,,,
1965-03-31,Northern Ireland,Wales,0,5,British Home Championship,Belfast,Northern Ireland,False,-5.0,5.0,away,True,0.0,3.0,1965-03-31::Northern Ireland::Wales,historical_csv,,,,
1965-04-01,Guatemala,Costa Rica,0,0,CONCACAF Championship,Guatemala City,Guatemala,False,0.0,0.0,draw,True,1.0,1.0,1965-04-01::Guatemala::Costa Rica,historical_csv,,,,
1965-04-01,Mexico,Curaçao,5,0,CONCACAF Championship,Guatemala City,Guatemala,True,5.0,5.0,home,True,3.0,0.0,1965-04-01::Mexico::Curaçao,historical_csv,,,,
1965-04-03,Peru,Paraguay,0,1,Friendly,Lima,Peru,False,-1.0,1.0,away,False,0.0,3.0,1965-04-03::Peru::Paraguay,historical_csv,,,,
1965-04-04,Guatemala,El Salvador,4,1,CONCACAF Championship,Guatemala City,Guatemala,False,3.0,5.0,home,True,3.0,0.0,1965-04-04::Guatemala::El Salvador,historical_csv,,,,
1965-04-04,Haiti,Mexico,0,3,CONCACAF Championship,Guatemala City,Guatemala,True,-3.0,3.0,away,True,0.0,3.0,1965-04-04::Haiti::Mexico,historical_csv,,,,
1965-04-06,Costa Rica,Mexico,1,1,CONCACAF Championship,Guatemala City,Guatemala,True,0.0,2.0,draw,True,1.0,1.0,1965-04-06::Costa Rica::Mexico,historical_csv,,,,
1965-04-06,Guatemala,Curaçao,3,2,CONCACAF Championship,Guatemala City,Guatemala,False,1.0,5.0,home,True,3.0,0.0,1965-04-06::Guatemala::Curaçao,historical_csv,,,,
1965-04-07,Belgium,Poland,0,0,Friendly,Brussels,Belgium,False,0.0,0.0,draw,False,1.0,1.0,1965-04-07::Belgium::Poland,historical_csv,,,,
1965-04-07,Netherlands,Northern Ireland,0,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,0.0,0.0,draw,True,1.0,1.0,1965-04-07::Netherlands::Northern Ireland,historical_csv,,,,
1965-04-08,Costa Rica,El Salvador,1,2,CONCACAF Championship,Guatemala City,Guatemala,True,-1.0,3.0,away,True,0.0,3.0,1965-04-08::Costa Rica::El Salvador,historical_csv,,,,
1965-04-08,Haiti,Curaçao,1,1,CONCACAF Championship,Guatemala City,Guatemala,True,0.0,2.0,draw,True,1.0,1.0,1965-04-08::Haiti::Curaçao,historical_csv,,,,
1965-04-08,Jersey,Alderney,8,0,Muratti Vase,Jersey,Jersey,False,8.0,8.0,home,True,3.0,0.0,1965-04-08::Jersey::Alderney,historical_csv,,,,
1965-04-10,England,Scotland,2,2,British Home Championship,London,England,False,0.0,4.0,draw,True,1.0,1.0,1965-04-10::England::Scotland,historical_csv,,,,
1965-04-11,Albania,Switzerland,0,2,FIFA World Cup qualification,Tirana,Albania,False,-2.0,2.0,away,True,0.0,3.0,1965-04-11::Albania::Switzerland,historical_csv,,,,
1965-04-11,El Salvador,Haiti,3,1,CONCACAF Championship,Guatemala City,Guatemala,True,2.0,4.0,home,True,3.0,0.0,1965-04-11::El Salvador::Haiti,historical_csv,,,,
1965-04-11,Guatemala,Mexico,1,2,CONCACAF Championship,Guatemala City,Guatemala,False,-1.0,3.0,away,True,0.0,3.0,1965-04-11::Guatemala::Mexico,historical_csv,,,,
1965-04-14,Ghana,DR Congo,4,1,Friendly,Accra,Ghana,False,3.0,5.0,home,False,3.0,0.0,1965-04-14::Ghana::DR Congo,historical_csv,,,,
1965-04-15,Chile,Peru,4,1,Copa del Pacífico,Santiago,Chile,False,3.0,5.0,home,True,3.0,0.0,1965-04-15::Chile::Peru,historical_csv,,,,
1965-04-18,Ethiopia,Sudan,1,0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1.0,1.0,home,True,3.0,0.0,1965-04-18::Ethiopia::Sudan,historical_csv,,,,
1965-04-18,Ethiopia,Uganda,2,0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,2.0,2.0,home,True,3.0,0.0,1965-04-18::Ethiopia::Uganda,historical_csv,,,,
1965-04-18,Mali,Senegal,0,2,African Cup of Nations qualification,Bamako,Mali,False,-2.0,2.0,away,True,0.0,3.0,1965-04-18::Mali::Senegal,historical_csv,,,,
1965-04-18,Poland,Italy,0,0,FIFA World Cup qualification,Warsaw,Poland,False,0.0,0.0,draw,True,1.0,1.0,1965-04-18::Poland::Italy,historical_csv,,,,
1965-04-18,Yugoslavia,France,1,0,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1.0,1.0,home,True,3.0,0.0,1965-04-18::Yugoslavia::France,historical_csv,,,,
1965-04-19,Turkey,Portugal,0,1,FIFA World Cup qualification,Ankara,Turkey,False,-1.0,1.0,away,True,0.0,3.0,1965-04-19::Turkey::Portugal,historical_csv,,,,
1965-04-24,Germany,Cyprus,5,0,FIFA World Cup qualification,Karlsruhe,Germany,False,5.0,5.0,home,True,3.0,0.0,1965-04-24::Germany::Cyprus,historical_csv,,,,
1965-04-25,Austria,German DR,1,1,FIFA World Cup qualification,Vienna,Austria,False,0.0,2.0,draw,True,1.0,1.0,1965-04-25::Austria::German DR,historical_csv,,,,
1965-04-25,Costa Rica,Mexico,0,0,FIFA World Cup qualification,San José,Costa Rica,False,0.0,0.0,draw,True,1.0,1.0,1965-04-25::Costa Rica::Mexico,historical_csv,,,,
1965-04-25,Czechoslovakia,Portugal,0,1,FIFA World Cup qualification,Bratislava,Czechoslovakia,False,-1.0,1.0,away,True,0.0,3.0,1965-04-25::Czechoslovakia::Portugal,historical_csv,,,,
1965-04-25,Paraguay,Uruguay,2,1,Copa Artigas,Asunción,Paraguay,False,1.0,3.0,home,True,3.0,0.0,1965-04-25::Paraguay::Uruguay,historical_csv,,,,
1965-04-28,Peru,Chile,0,1,Copa del Pacífico,Lima,Peru,False,-1.0,1.0,away,True,0.0,3.0,1965-04-28::Peru::Chile,historical_csv,,,,
1965-04-29,Indonesia,Sri Lanka,5,0,Friendly,Jakarta,Indonesia,False,5.0,5.0,home,False,3.0,0.0,1965-04-29::Indonesia::Sri Lanka,historical_csv,,,,
1965-05-01,Italy,Wales,4,1,Friendly,Florence,Italy,False,3.0,5.0,home,False,3.0,0.0,1965-05-01::Italy::Wales,historical_csv,,,,
1965-05-01,Uganda,Sudan,1,3,African Cup of Nations qualification,Kampala,Uganda,False,-2.0,4.0,away,True,0.0,3.0,1965-05-01::Uganda::Sudan,historical_csv,,,,
1965-05-01,Uruguay,Paraguay,4,0,Copa Artigas,Montevideo,Uruguay,False,4.0,4.0,home,True,3.0,0.0,1965-05-01::Uruguay::Paraguay,historical_csv,,,,
1965-05-02,Morocco,Tunisia,0,1,Friendly,Casablanca,Morocco,False,-1.0,1.0,away,False,0.0,3.0,1965-05-02::Morocco::Tunisia,historical_csv,,,,
1965-05-02,Romania,Turkey,3,0,FIFA World Cup qualification,Bucharest,Romania,False,3.0,3.0,home,True,3.0,0.0,1965-05-02::Romania::Turkey,historical_csv,,,,
1965-05-02,Switzerland,Albania,1,0,FIFA World Cup qualification,Geneva,Switzerland,False,1.0,1.0,home,True,3.0,0.0,1965-05-02::Switzerland::Albania,historical_csv,,,,
1965-05-03,Jamaica,Mexico,2,3,FIFA World Cup qualification,Kingston,Jamaica,False,-1.0,5.0,away,True,0.0,3.0,1965-05-03::Jamaica::Mexico,historical_csv,,,,
1965-05-03,Mali,Congo,1,1,Friendly,Bamako,Mali,False,0.0,2.0,draw,False,1.0,1.0,1965-05-03::Mali::Congo,historical_csv,,,,
1965-05-05,England,Hungary,1,0,Friendly,London,England,False,1.0,1.0,home,False,3.0,0.0,1965-05-05::England::Hungary,historical_csv,,,,
1965-05-05,Republic of Ireland,Spain,1,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1.0,1.0,home,True,3.0,0.0,1965-05-05::Republic of Ireland::Spain,historical_csv,,,,
1965-05-05,Senegal,Mali,3,1,African Cup of Nations qualification,Dakar,Senegal,False,2.0,4.0,home,True,3.0,0.0,1965-05-05::Senegal::Mali,historical_csv,,,,
1965-05-05,Sweden,Cyprus,3,0,FIFA World Cup qualification,Norrköping,Sweden,False,3.0,3.0,home,True,3.0,0.0,1965-05-05::Sweden::Cyprus,historical_csv,,,,
1965-05-06,Guernsey,Jersey,2,4,Muratti Vase,Guernsey,Guernsey,False,-2.0,6.0,away,True,0.0,3.0,1965-05-06::Guernsey::Jersey,historical_csv,,,,
1965-05-07,Mexico,Jamaica,8,0,FIFA World Cup qualification,Mexico City,Mexico,False,8.0,8.0,home,True,3.0,0.0,1965-05-07::Mexico::Jamaica,historical_csv,,,,
1965-05-07,Northern Ireland,Albania,4,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,3.0,5.0,home,True,3.0,0.0,1965-05-07::Northern Ireland::Albania,historical_csv,,,,
1965-05-08,Scotland,Spain,0,0,Friendly,Glasgow,Scotland,False,0.0,0.0,draw,False,1.0,1.0,1965-05-08::Scotland::Spain,historical_csv,,,,
1965-05-09,Belgium,Israel,1,0,FIFA World Cup qualification,Brussels,Belgium,False,1.0,1.0,home,True,3.0,0.0,1965-05-09::Belgium::Israel,historical_csv,,,,
1965-05-09,Bulgaria,Turkey,4,1,Friendly,Sofia,Bulgaria,False,3.0,5.0,home,False,3.0,0.0,1965-05-09::Bulgaria::Turkey,historical_csv,,,,
1965-05-09,Chile,Uruguay,0,0,Copa Juan Pinto Durán,Santiago,Chile,False,0.0,0.0,draw,True,1.0,1.0,1965-05-09::Chile::Uruguay,historical_csv,,,,
1965-05-09,Yugoslavia,England,1,1,Friendly,Belgrade,Yugoslavia,False,0.0,2.0,draw,False,1.0,1.0,1965-05-09::Yugoslavia::England,historical_csv,,,,
1965-05-11,Costa Rica,Jamaica,7,0,FIFA World Cup qualification,San José,Costa Rica,False,7.0,7.0,home,True,3.0,0.0,1965-05-11::Costa Rica::Jamaica,historical_csv,,,,
1965-05-12,Germany,England,0,1,Friendly,Nuremberg,Germany,False,-1.0,1.0,away,False,0.0,3.0,1965-05-12::Germany::England,historical_csv,,,,
1965-05-16,Mexico,Costa Rica,1,0,FIFA World Cup qualification,Mexico City,Mexico,False,1.0,1.0,home,True,3.0,0.0,1965-05-16::Mexico::Costa Rica,historical_csv,,,,
1965-05-16,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,False,1.0,1.0,home,True,3.0,0.0,1965-05-16::Peru::Venezuela,historical_csv,,,,
1965-05-16,Poland,Bulgaria,1,1,Friendly,Kraków,Poland,False,0.0,2.0,draw,False,1.0,1.0,1965-05-16::Poland::Bulgaria,historical_csv,,,,
1965-05-16,Russia,Austria,0,0,Friendly,Moscow,Soviet Union,False,0.0,0.0,draw,False,1.0,1.0,1965-05-16::Russia::Austria,historical_csv,,,,
1965-05-16,Sweden,England,1,2,Friendly,Gothenburg,Sweden,False,-1.0,3.0,away,False,0.0,3.0,1965-05-16::Sweden::England,historical_csv,,,,
